sample_id,question_id,method_name,hallucinated_or_not,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11,layer_12,layer_13,layer_14,layer_15,layer_16,layer_17,layer_18,layer_19,layer_20,layer_21,layer_22,layer_23,layer_24,layer_25,layer_26,layer_27,layer_28
134,134,base,0,nan,nan,0.296875,0.44921875,0.49609375,0.33203125,0.21484375,0.34375,0.8125,0.71875,1.125,0.953125,1.03125,1.0390625,0.8359375,0.94921875,0.88671875,1.203125,1.0859375,0.8125,1.1875,1.0,0.828125,0.640625,0.453125,0.32421875,0.359375,0.37109375
884,884,base,0,nan,nan,0.29296875,0.48828125,0.53125,0.328125,0.21484375,0.34375,0.703125,0.75390625,1.125,0.953125,1.1015625,1.0546875,0.6953125,1.0,0.97265625,1.1953125,0.98828125,0.71484375,1.171875,0.9453125,0.5859375,0.48828125,0.31640625,0.21484375,0.2265625,0.28125
2386,2386,base,0,nan,nan,0.296875,0.42578125,0.47265625,0.30859375,0.21484375,0.33203125,0.78125,0.7421875,1.140625,0.9140625,1.0546875,1.078125,0.8125,1.0234375,1.0,1.21875,1.140625,0.77734375,1.1875,1.015625,0.8125,0.62890625,0.4453125,0.30859375,0.2890625,0.28515625
1631,1631,base,1,nan,nan,0.296875,0.41796875,0.47265625,0.3046875,0.234375,0.33984375,0.734375,0.77734375,1.0859375,1.0078125,0.97265625,0.98828125,0.71484375,0.90625,0.83203125,1.09375,0.9296875,0.7109375,1.0703125,0.8515625,0.6328125,0.546875,0.4375,0.296875,0.29296875,0.3125
135,135,base,0,nan,nan,0.296875,0.44921875,0.49609375,0.33203125,0.21484375,0.34375,0.8125,0.71875,1.125,0.953125,1.03125,1.0390625,0.8359375,0.94921875,0.88671875,1.203125,1.0859375,0.8125,1.1875,1.0,0.828125,0.640625,0.453125,0.32421875,0.359375,0.37109375
885,885,base,1,nan,nan,0.29296875,0.48828125,0.53125,0.328125,0.21484375,0.34375,0.703125,0.75390625,1.125,0.953125,1.1015625,1.0546875,0.6953125,1.0,0.97265625,1.1953125,0.98828125,0.71484375,1.171875,0.9453125,0.5859375,0.48828125,0.31640625,0.21484375,0.2265625,0.28125
2387,2387,base,1,nan,nan,0.296875,0.42578125,0.47265625,0.30859375,0.21484375,0.33203125,0.78125,0.7421875,1.140625,0.9140625,1.0546875,1.078125,0.8125,1.0234375,1.0,1.21875,1.140625,0.77734375,1.1875,1.015625,0.8125,0.62890625,0.4453125,0.30859375,0.2890625,0.28515625
1632,1632,base,0,nan,nan,0.296875,0.41796875,0.47265625,0.3046875,0.234375,0.33984375,0.734375,0.77734375,1.0859375,1.0078125,0.97265625,0.98828125,0.71484375,0.90625,0.83203125,1.09375,0.9296875,0.7109375,1.0703125,0.8515625,0.6328125,0.546875,0.4375,0.296875,0.29296875,0.3125
136,136,base,0,nan,nan,0.296875,0.44921875,0.49609375,0.33203125,0.21484375,0.34375,0.8125,0.71875,1.125,0.953125,1.03125,1.0390625,0.8359375,0.94921875,0.88671875,1.203125,1.0859375,0.8125,1.1875,1.0,0.828125,0.640625,0.453125,0.32421875,0.359375,0.37109375
886,886,base,0,nan,nan,0.29296875,0.48828125,0.53125,0.328125,0.21484375,0.34375,0.703125,0.75390625,1.125,0.953125,1.1015625,1.0546875,0.6953125,1.0,0.97265625,1.1953125,0.98828125,0.71484375,1.171875,0.9453125,0.5859375,0.48828125,0.31640625,0.21484375,0.2265625,0.28125
2388,2388,base,0,nan,nan,0.296875,0.42578125,0.47265625,0.30859375,0.21484375,0.33203125,0.78125,0.7421875,1.140625,0.9140625,1.0546875,1.078125,0.8125,1.0234375,1.0,1.21875,1.140625,0.77734375,1.1875,1.015625,0.8125,0.62890625,0.4453125,0.30859375,0.2890625,0.28515625
1633,1633,base,0,nan,nan,0.30859375,0.46875,0.5625,0.37109375,0.23046875,0.33203125,0.796875,0.80859375,1.109375,1.078125,0.99609375,0.97265625,0.76953125,0.98828125,0.9375,1.28125,1.0078125,0.7421875,1.140625,0.94921875,0.7265625,0.58984375,0.46484375,0.36328125,0.328125,0.3359375
137,137,base,0,nan,nan,0.296875,0.44921875,0.49609375,0.33203125,0.21484375,0.34375,0.8125,0.71875,1.125,0.953125,1.03125,1.0390625,0.8359375,0.94921875,0.88671875,1.203125,1.0859375,0.8125,1.1875,1.0,0.828125,0.640625,0.453125,0.32421875,0.359375,0.37109375
887,887,base,1,nan,nan,0.29296875,0.48828125,0.53125,0.328125,0.21484375,0.34375,0.703125,0.75390625,1.125,0.953125,1.1015625,1.0546875,0.6953125,1.0,0.97265625,1.1953125,0.98828125,0.71484375,1.171875,0.9453125,0.5859375,0.48828125,0.31640625,0.21484375,0.2265625,0.28125
2389,2389,base,1,nan,nan,0.33984375,0.5078125,0.546875,0.3828125,0.234375,0.42578125,0.7109375,0.875,1.21875,0.8828125,1.015625,0.953125,0.7109375,1.015625,0.984375,1.1015625,0.94921875,0.67578125,1.0625,0.8828125,0.52734375,0.5078125,0.36328125,0.19921875,0.234375,0.3125
1634,1634,base,0,nan,nan,0.30859375,0.46875,0.5625,0.37109375,0.23046875,0.33203125,0.796875,0.80859375,1.109375,1.078125,0.99609375,0.97265625,0.76953125,0.98828125,0.9375,1.28125,1.0078125,0.7421875,1.140625,0.94921875,0.7265625,0.58984375,0.46484375,0.36328125,0.328125,0.3359375
138,138,base,0,nan,nan,0.296875,0.44921875,0.49609375,0.33203125,0.21484375,0.34375,0.8125,0.71875,1.125,0.953125,1.03125,1.0390625,0.8359375,0.94921875,0.88671875,1.203125,1.0859375,0.8125,1.1875,1.0,0.828125,0.640625,0.453125,0.32421875,0.359375,0.37109375
888,888,base,0,nan,nan,0.29296875,0.48828125,0.53125,0.328125,0.21484375,0.34375,0.703125,0.75390625,1.125,0.953125,1.1015625,1.0546875,0.6953125,1.0,0.97265625,1.1953125,0.98828125,0.71484375,1.171875,0.9453125,0.5859375,0.48828125,0.31640625,0.21484375,0.2265625,0.28125
1635,1635,base,0,nan,nan,0.30859375,0.46875,0.5625,0.37109375,0.23046875,0.33203125,0.796875,0.80859375,1.109375,1.078125,0.99609375,0.97265625,0.76953125,0.98828125,0.9375,1.28125,1.0078125,0.7421875,1.140625,0.94921875,0.7265625,0.58984375,0.46484375,0.36328125,0.328125,0.3359375
2390,2390,base,0,nan,nan,0.33984375,0.5078125,0.546875,0.3828125,0.234375,0.42578125,0.7109375,0.875,1.21875,0.8828125,1.015625,0.953125,0.7109375,1.015625,0.984375,1.1015625,0.94921875,0.67578125,1.0625,0.8828125,0.52734375,0.5078125,0.36328125,0.19921875,0.234375,0.3125
139,139,base,0,nan,nan,0.31640625,0.4765625,0.58203125,0.375,0.2265625,0.33203125,0.76953125,0.7265625,1.109375,1.0625,0.95703125,1.015625,0.7265625,0.984375,0.9140625,1.25,1.0546875,0.65625,1.109375,0.94140625,0.6953125,0.6015625,0.453125,0.3828125,0.3828125,0.3828125
889,889,base,0,nan,nan,0.3125,0.4765625,0.5078125,0.3125,0.2265625,0.33984375,0.82421875,0.71875,1.0390625,1.0625,0.98828125,1.015625,0.796875,0.96875,0.88671875,1.21875,1.0390625,0.75,1.2109375,1.03125,0.7890625,0.64453125,0.47265625,0.37109375,0.34765625,0.3671875
1636,1636,base,0,nan,nan,0.30859375,0.46875,0.5625,0.37109375,0.23046875,0.33203125,0.796875,0.80859375,1.109375,1.078125,0.99609375,0.97265625,0.76953125,0.98828125,0.9375,1.28125,1.0078125,0.7421875,1.140625,0.94921875,0.7265625,0.58984375,0.46484375,0.36328125,0.328125,0.3359375
2391,2391,base,1,nan,nan,0.33984375,0.5078125,0.546875,0.3828125,0.234375,0.42578125,0.7109375,0.875,1.21875,0.8828125,1.015625,0.953125,0.7109375,1.015625,0.984375,1.1015625,0.94921875,0.67578125,1.0625,0.8828125,0.52734375,0.5078125,0.36328125,0.19921875,0.234375,0.3125
140,140,base,0,nan,nan,0.31640625,0.4765625,0.58203125,0.375,0.2265625,0.33203125,0.76953125,0.7265625,1.109375,1.0625,0.95703125,1.015625,0.7265625,0.984375,0.9140625,1.25,1.0546875,0.65625,1.109375,0.94140625,0.6953125,0.6015625,0.453125,0.3828125,0.3828125,0.3828125
890,890,base,0,nan,nan,0.3125,0.4765625,0.5078125,0.3125,0.2265625,0.33984375,0.82421875,0.71875,1.0390625,1.0625,0.98828125,1.015625,0.796875,0.96875,0.88671875,1.21875,1.0390625,0.75,1.2109375,1.03125,0.7890625,0.64453125,0.47265625,0.37109375,0.34765625,0.3671875
1637,1637,base,0,nan,nan,0.30859375,0.46875,0.5625,0.37109375,0.23046875,0.33203125,0.796875,0.80859375,1.109375,1.078125,0.99609375,0.97265625,0.76953125,0.98828125,0.9375,1.28125,1.0078125,0.7421875,1.140625,0.94921875,0.7265625,0.58984375,0.46484375,0.36328125,0.328125,0.3359375
2392,2392,base,0,nan,nan,0.33984375,0.5078125,0.546875,0.3828125,0.234375,0.42578125,0.7109375,0.875,1.21875,0.8828125,1.015625,0.953125,0.7109375,1.015625,0.984375,1.1015625,0.94921875,0.67578125,1.0625,0.8828125,0.52734375,0.5078125,0.36328125,0.19921875,0.234375,0.3125
141,141,base,1,nan,nan,0.31640625,0.4765625,0.58203125,0.375,0.2265625,0.33203125,0.76953125,0.7265625,1.109375,1.0625,0.95703125,1.015625,0.7265625,0.984375,0.9140625,1.25,1.0546875,0.65625,1.109375,0.94140625,0.6953125,0.6015625,0.453125,0.3828125,0.3828125,0.3828125
891,891,base,0,nan,nan,0.3125,0.4765625,0.5078125,0.3125,0.2265625,0.33984375,0.82421875,0.71875,1.0390625,1.0625,0.98828125,1.015625,0.796875,0.96875,0.88671875,1.21875,1.0390625,0.75,1.2109375,1.03125,0.7890625,0.64453125,0.47265625,0.37109375,0.34765625,0.3671875
1638,1638,base,0,nan,nan,0.30859375,0.46875,0.5625,0.37109375,0.23046875,0.33203125,0.796875,0.80859375,1.109375,1.078125,0.99609375,0.97265625,0.76953125,0.98828125,0.9375,1.28125,1.0078125,0.7421875,1.140625,0.94921875,0.7265625,0.58984375,0.46484375,0.36328125,0.328125,0.3359375
2393,2393,base,1,nan,nan,0.33984375,0.5078125,0.546875,0.3828125,0.234375,0.42578125,0.7109375,0.875,1.21875,0.8828125,1.015625,0.953125,0.7109375,1.015625,0.984375,1.1015625,0.94921875,0.67578125,1.0625,0.8828125,0.52734375,0.5078125,0.36328125,0.19921875,0.234375,0.3125
142,142,base,0,nan,nan,0.31640625,0.4765625,0.58203125,0.375,0.2265625,0.33203125,0.76953125,0.7265625,1.109375,1.0625,0.95703125,1.015625,0.7265625,0.984375,0.9140625,1.25,1.0546875,0.65625,1.109375,0.94140625,0.6953125,0.6015625,0.453125,0.3828125,0.3828125,0.3828125
892,892,base,0,nan,nan,0.3125,0.4765625,0.5078125,0.3125,0.2265625,0.33984375,0.82421875,0.71875,1.0390625,1.0625,0.98828125,1.015625,0.796875,0.96875,0.88671875,1.21875,1.0390625,0.75,1.2109375,1.03125,0.7890625,0.64453125,0.47265625,0.37109375,0.34765625,0.3671875
1639,1639,base,0,nan,nan,0.28125,0.453125,0.4765625,0.28125,0.20703125,0.32421875,0.7578125,0.78125,1.046875,1.046875,1.015625,0.9921875,0.8203125,0.97265625,0.953125,1.3125,1.125,0.69921875,1.21875,0.9609375,0.79296875,0.64453125,0.47265625,0.359375,0.34375,0.34765625
143,143,base,0,nan,nan,0.31640625,0.4765625,0.58203125,0.375,0.2265625,0.33203125,0.76953125,0.7265625,1.109375,1.0625,0.95703125,1.015625,0.7265625,0.984375,0.9140625,1.25,1.0546875,0.65625,1.109375,0.94140625,0.6953125,0.6015625,0.453125,0.3828125,0.3828125,0.3828125
2394,2394,base,0,nan,nan,0.33984375,0.5078125,0.546875,0.3828125,0.234375,0.42578125,0.7109375,0.875,1.21875,0.8828125,1.015625,0.953125,0.7109375,1.015625,0.984375,1.1015625,0.94921875,0.67578125,1.0625,0.8828125,0.52734375,0.5078125,0.36328125,0.19921875,0.234375,0.3125
893,893,base,0,nan,nan,0.3125,0.4765625,0.5078125,0.3125,0.2265625,0.33984375,0.82421875,0.71875,1.0390625,1.0625,0.98828125,1.015625,0.796875,0.96875,0.88671875,1.21875,1.0390625,0.75,1.2109375,1.03125,0.7890625,0.64453125,0.47265625,0.37109375,0.34765625,0.3671875
1640,1640,base,0,nan,nan,0.28125,0.453125,0.4765625,0.28125,0.20703125,0.32421875,0.7578125,0.78125,1.046875,1.046875,1.015625,0.9921875,0.8203125,0.97265625,0.953125,1.3125,1.125,0.69921875,1.21875,0.9609375,0.79296875,0.64453125,0.47265625,0.359375,0.34375,0.34765625
144,144,base,0,nan,nan,0.31640625,0.4765625,0.58203125,0.375,0.2265625,0.33203125,0.76953125,0.7265625,1.109375,1.0625,0.95703125,1.015625,0.7265625,0.984375,0.9140625,1.25,1.0546875,0.65625,1.109375,0.94140625,0.6953125,0.6015625,0.453125,0.3828125,0.3828125,0.3828125
2395,2395,base,0,nan,nan,0.30078125,0.48046875,0.5078125,0.3125,0.24609375,0.36328125,0.75390625,0.765625,1.15625,0.95703125,0.984375,0.94921875,0.73828125,0.94140625,0.8984375,1.2109375,1.0390625,0.6796875,1.1171875,0.890625,0.7265625,0.56640625,0.39453125,0.29296875,0.328125,0.32421875
894,894,base,0,nan,nan,0.3125,0.4765625,0.5078125,0.3125,0.2265625,0.33984375,0.82421875,0.71875,1.0390625,1.0625,0.98828125,1.015625,0.796875,0.96875,0.88671875,1.21875,1.0390625,0.75,1.2109375,1.03125,0.7890625,0.64453125,0.47265625,0.37109375,0.34765625,0.3671875
1641,1641,base,0,nan,nan,0.28125,0.453125,0.4765625,0.28125,0.20703125,0.32421875,0.7578125,0.78125,1.046875,1.046875,1.015625,0.9921875,0.8203125,0.97265625,0.953125,1.3125,1.125,0.69921875,1.21875,0.9609375,0.79296875,0.64453125,0.47265625,0.359375,0.34375,0.34765625
145,145,base,1,nan,nan,0.29296875,0.46484375,0.546875,0.33984375,0.234375,0.33203125,0.65625,0.79296875,1.015625,1.1171875,1.0,0.96875,0.8046875,0.96875,0.8984375,1.296875,0.9765625,0.73828125,1.1328125,0.9453125,0.6171875,0.59375,0.4140625,0.27734375,0.296875,0.3515625
2396,2396,base,0,nan,nan,0.30078125,0.48046875,0.5078125,0.3125,0.24609375,0.36328125,0.75390625,0.765625,1.15625,0.95703125,0.984375,0.94921875,0.73828125,0.94140625,0.8984375,1.2109375,1.0390625,0.6796875,1.1171875,0.890625,0.7265625,0.56640625,0.39453125,0.29296875,0.328125,0.32421875
895,895,base,0,nan,nan,0.30859375,0.4453125,0.5078125,0.3046875,0.21484375,0.34765625,0.703125,0.72265625,1.1015625,1.0,1.015625,0.98046875,0.8515625,1.015625,0.9765625,1.265625,1.0703125,0.6796875,1.0859375,0.8828125,0.59765625,0.5703125,0.4296875,0.3125,0.31640625,0.3046875
1642,1642,base,0,nan,nan,0.28125,0.453125,0.4765625,0.28125,0.20703125,0.32421875,0.7578125,0.78125,1.046875,1.046875,1.015625,0.9921875,0.8203125,0.97265625,0.953125,1.3125,1.125,0.69921875,1.21875,0.9609375,0.79296875,0.64453125,0.47265625,0.359375,0.34375,0.34765625
146,146,base,0,nan,nan,0.29296875,0.46484375,0.546875,0.33984375,0.234375,0.33203125,0.65625,0.79296875,1.015625,1.1171875,1.0,0.96875,0.8046875,0.96875,0.8984375,1.296875,0.9765625,0.73828125,1.1328125,0.9453125,0.6171875,0.59375,0.4140625,0.27734375,0.296875,0.3515625
2397,2397,base,0,nan,nan,0.30078125,0.48046875,0.5078125,0.3125,0.24609375,0.36328125,0.75390625,0.765625,1.15625,0.95703125,0.984375,0.94921875,0.73828125,0.94140625,0.8984375,1.2109375,1.0390625,0.6796875,1.1171875,0.890625,0.7265625,0.56640625,0.39453125,0.29296875,0.328125,0.32421875
896,896,base,0,nan,nan,0.30859375,0.4453125,0.5078125,0.3046875,0.21484375,0.34765625,0.703125,0.72265625,1.1015625,1.0,1.015625,0.98046875,0.8515625,1.015625,0.9765625,1.265625,1.0703125,0.6796875,1.0859375,0.8828125,0.59765625,0.5703125,0.4296875,0.3125,0.31640625,0.3046875
1643,1643,base,1,nan,nan,0.28125,0.453125,0.4765625,0.28125,0.20703125,0.32421875,0.7578125,0.78125,1.046875,1.046875,1.015625,0.9921875,0.8203125,0.97265625,0.953125,1.3125,1.125,0.69921875,1.21875,0.9609375,0.79296875,0.64453125,0.47265625,0.359375,0.34375,0.34765625
147,147,base,0,nan,nan,0.29296875,0.46484375,0.546875,0.33984375,0.234375,0.33203125,0.65625,0.79296875,1.015625,1.1171875,1.0,0.96875,0.8046875,0.96875,0.8984375,1.296875,0.9765625,0.73828125,1.1328125,0.9453125,0.6171875,0.59375,0.4140625,0.27734375,0.296875,0.3515625
2398,2398,base,0,nan,nan,0.30078125,0.48046875,0.5078125,0.3125,0.24609375,0.36328125,0.75390625,0.765625,1.15625,0.95703125,0.984375,0.94921875,0.73828125,0.94140625,0.8984375,1.2109375,1.0390625,0.6796875,1.1171875,0.890625,0.7265625,0.56640625,0.39453125,0.29296875,0.328125,0.32421875
897,897,base,0,nan,nan,0.30859375,0.4453125,0.5078125,0.3046875,0.21484375,0.34765625,0.703125,0.72265625,1.1015625,1.0,1.015625,0.98046875,0.8515625,1.015625,0.9765625,1.265625,1.0703125,0.6796875,1.0859375,0.8828125,0.59765625,0.5703125,0.4296875,0.3125,0.31640625,0.3046875
1644,1644,base,0,nan,nan,0.28125,0.453125,0.4765625,0.28125,0.20703125,0.32421875,0.7578125,0.78125,1.046875,1.046875,1.015625,0.9921875,0.8203125,0.97265625,0.953125,1.3125,1.125,0.69921875,1.21875,0.9609375,0.79296875,0.64453125,0.47265625,0.359375,0.34375,0.34765625
148,148,base,0,nan,nan,0.29296875,0.46484375,0.546875,0.33984375,0.234375,0.33203125,0.65625,0.79296875,1.015625,1.1171875,1.0,0.96875,0.8046875,0.96875,0.8984375,1.296875,0.9765625,0.73828125,1.1328125,0.9453125,0.6171875,0.59375,0.4140625,0.27734375,0.296875,0.3515625
2399,2399,base,0,nan,nan,0.30078125,0.48046875,0.5078125,0.3125,0.24609375,0.36328125,0.75390625,0.765625,1.15625,0.95703125,0.984375,0.94921875,0.73828125,0.94140625,0.8984375,1.2109375,1.0390625,0.6796875,1.1171875,0.890625,0.7265625,0.56640625,0.39453125,0.29296875,0.328125,0.32421875
898,898,base,0,nan,nan,0.30859375,0.4453125,0.5078125,0.3046875,0.21484375,0.34765625,0.703125,0.72265625,1.1015625,1.0,1.015625,0.98046875,0.8515625,1.015625,0.9765625,1.265625,1.0703125,0.6796875,1.0859375,0.8828125,0.59765625,0.5703125,0.4296875,0.3125,0.31640625,0.3046875
1645,1645,base,0,nan,nan,0.30859375,0.4140625,0.47265625,0.31640625,0.21484375,0.36328125,0.77734375,0.7421875,1.171875,1.0,0.984375,1.0625,0.86328125,0.96875,0.9140625,1.21875,1.1015625,0.75,1.1875,1.03125,0.8046875,0.6484375,0.484375,0.375,0.36328125,0.37890625
149,149,base,1,nan,nan,0.29296875,0.46484375,0.546875,0.33984375,0.234375,0.33203125,0.65625,0.79296875,1.015625,1.1171875,1.0,0.96875,0.8046875,0.96875,0.8984375,1.296875,0.9765625,0.73828125,1.1328125,0.9453125,0.6171875,0.59375,0.4140625,0.27734375,0.296875,0.3515625
2400,2400,base,0,nan,nan,0.30078125,0.48046875,0.5078125,0.3125,0.24609375,0.36328125,0.75390625,0.765625,1.15625,0.95703125,0.984375,0.94921875,0.73828125,0.94140625,0.8984375,1.2109375,1.0390625,0.6796875,1.1171875,0.890625,0.7265625,0.56640625,0.39453125,0.29296875,0.328125,0.32421875
899,899,base,0,nan,nan,0.30859375,0.4453125,0.5078125,0.3046875,0.21484375,0.34765625,0.703125,0.72265625,1.1015625,1.0,1.015625,0.98046875,0.8515625,1.015625,0.9765625,1.265625,1.0703125,0.6796875,1.0859375,0.8828125,0.59765625,0.5703125,0.4296875,0.3125,0.31640625,0.3046875
1646,1646,base,0,nan,nan,0.30859375,0.4140625,0.47265625,0.31640625,0.21484375,0.36328125,0.77734375,0.7421875,1.171875,1.0,0.984375,1.0625,0.86328125,0.96875,0.9140625,1.21875,1.1015625,0.75,1.1875,1.03125,0.8046875,0.6484375,0.484375,0.375,0.36328125,0.37890625
150,150,base,0,nan,nan,0.29296875,0.46484375,0.546875,0.33984375,0.234375,0.33203125,0.65625,0.79296875,1.015625,1.1171875,1.0,0.96875,0.8046875,0.96875,0.8984375,1.296875,0.9765625,0.73828125,1.1328125,0.9453125,0.6171875,0.59375,0.4140625,0.27734375,0.296875,0.3515625
2401,2401,base,0,nan,nan,0.296875,0.44140625,0.48046875,0.28515625,0.21484375,0.3359375,0.71875,0.7109375,1.0859375,1.015625,0.98828125,0.9921875,0.7265625,0.94140625,0.8984375,1.234375,1.0625,0.65625,1.1484375,0.94921875,0.625,0.5390625,0.375,0.265625,0.26171875,0.29296875
900,900,base,0,nan,nan,0.30859375,0.4453125,0.5078125,0.3046875,0.21484375,0.34765625,0.703125,0.72265625,1.1015625,1.0,1.015625,0.98046875,0.8515625,1.015625,0.9765625,1.265625,1.0703125,0.6796875,1.0859375,0.8828125,0.59765625,0.5703125,0.4296875,0.3125,0.31640625,0.3046875
151,151,base,0,nan,nan,0.3125,0.49609375,0.53125,0.33984375,0.23046875,0.34765625,0.8046875,0.7265625,1.1015625,1.0078125,0.99609375,0.96875,0.78125,0.98828125,0.9921875,1.265625,1.0390625,0.73828125,1.15625,0.92578125,0.734375,0.59375,0.43359375,0.30859375,0.30078125,0.32421875
1647,1647,base,1,nan,nan,0.30859375,0.4140625,0.47265625,0.31640625,0.21484375,0.36328125,0.77734375,0.7421875,1.171875,1.0,0.984375,1.0625,0.86328125,0.96875,0.9140625,1.21875,1.1015625,0.75,1.1875,1.03125,0.8046875,0.6484375,0.484375,0.375,0.36328125,0.37890625
2402,2402,base,0,nan,nan,0.296875,0.44140625,0.48046875,0.28515625,0.21484375,0.3359375,0.71875,0.7109375,1.0859375,1.015625,0.98828125,0.9921875,0.7265625,0.94140625,0.8984375,1.234375,1.0625,0.65625,1.1484375,0.94921875,0.625,0.5390625,0.375,0.265625,0.26171875,0.29296875
152,152,base,0,nan,nan,0.3125,0.49609375,0.53125,0.33984375,0.23046875,0.34765625,0.8046875,0.7265625,1.1015625,1.0078125,0.99609375,0.96875,0.78125,0.98828125,0.9921875,1.265625,1.0390625,0.73828125,1.15625,0.92578125,0.734375,0.59375,0.43359375,0.30859375,0.30078125,0.32421875
901,901,base,0,nan,nan,0.31640625,0.48046875,0.5234375,0.3671875,0.28515625,0.40234375,0.7109375,0.7890625,1.125,1.0,0.9921875,0.984375,0.703125,0.96875,0.93359375,1.28125,0.99609375,0.68359375,1.0234375,0.80078125,0.51953125,0.53125,0.37890625,0.23828125,0.28125,0.3046875
1648,1648,base,0,nan,nan,0.30859375,0.4140625,0.47265625,0.31640625,0.21484375,0.36328125,0.77734375,0.7421875,1.171875,1.0,0.984375,1.0625,0.86328125,0.96875,0.9140625,1.21875,1.1015625,0.75,1.1875,1.03125,0.8046875,0.6484375,0.484375,0.375,0.36328125,0.37890625
2403,2403,base,0,nan,nan,0.296875,0.44140625,0.48046875,0.28515625,0.21484375,0.3359375,0.71875,0.7109375,1.0859375,1.015625,0.98828125,0.9921875,0.7265625,0.94140625,0.8984375,1.234375,1.0625,0.65625,1.1484375,0.94921875,0.625,0.5390625,0.375,0.265625,0.26171875,0.29296875
153,153,base,0,nan,nan,0.3125,0.49609375,0.53125,0.33984375,0.23046875,0.34765625,0.8046875,0.7265625,1.1015625,1.0078125,0.99609375,0.96875,0.78125,0.98828125,0.9921875,1.265625,1.0390625,0.73828125,1.15625,0.92578125,0.734375,0.59375,0.43359375,0.30859375,0.30078125,0.32421875
902,902,base,0,nan,nan,0.31640625,0.48046875,0.5234375,0.3671875,0.28515625,0.40234375,0.7109375,0.7890625,1.125,1.0,0.9921875,0.984375,0.703125,0.96875,0.93359375,1.28125,0.99609375,0.68359375,1.0234375,0.80078125,0.51953125,0.53125,0.37890625,0.23828125,0.28125,0.3046875
1649,1649,base,0,nan,nan,0.30859375,0.4140625,0.47265625,0.31640625,0.21484375,0.36328125,0.77734375,0.7421875,1.171875,1.0,0.984375,1.0625,0.86328125,0.96875,0.9140625,1.21875,1.1015625,0.75,1.1875,1.03125,0.8046875,0.6484375,0.484375,0.375,0.36328125,0.37890625
2404,2404,base,0,nan,nan,0.296875,0.44140625,0.48046875,0.28515625,0.21484375,0.3359375,0.71875,0.7109375,1.0859375,1.015625,0.98828125,0.9921875,0.7265625,0.94140625,0.8984375,1.234375,1.0625,0.65625,1.1484375,0.94921875,0.625,0.5390625,0.375,0.265625,0.26171875,0.29296875
154,154,base,0,nan,nan,0.3125,0.49609375,0.53125,0.33984375,0.23046875,0.34765625,0.8046875,0.7265625,1.1015625,1.0078125,0.99609375,0.96875,0.78125,0.98828125,0.9921875,1.265625,1.0390625,0.73828125,1.15625,0.92578125,0.734375,0.59375,0.43359375,0.30859375,0.30078125,0.32421875
903,903,base,1,nan,nan,0.31640625,0.48046875,0.5234375,0.3671875,0.28515625,0.40234375,0.7109375,0.7890625,1.125,1.0,0.9921875,0.984375,0.703125,0.96875,0.93359375,1.28125,0.99609375,0.68359375,1.0234375,0.80078125,0.51953125,0.53125,0.37890625,0.23828125,0.28125,0.3046875
1650,1650,base,0,nan,nan,0.30859375,0.4140625,0.47265625,0.31640625,0.21484375,0.36328125,0.77734375,0.7421875,1.171875,1.0,0.984375,1.0625,0.86328125,0.96875,0.9140625,1.21875,1.1015625,0.75,1.1875,1.03125,0.8046875,0.6484375,0.484375,0.375,0.36328125,0.37890625
2405,2405,base,0,nan,nan,0.296875,0.44140625,0.48046875,0.28515625,0.21484375,0.3359375,0.71875,0.7109375,1.0859375,1.015625,0.98828125,0.9921875,0.7265625,0.94140625,0.8984375,1.234375,1.0625,0.65625,1.1484375,0.94921875,0.625,0.5390625,0.375,0.265625,0.26171875,0.29296875
155,155,base,0,nan,nan,0.3125,0.49609375,0.53125,0.33984375,0.23046875,0.34765625,0.8046875,0.7265625,1.1015625,1.0078125,0.99609375,0.96875,0.78125,0.98828125,0.9921875,1.265625,1.0390625,0.73828125,1.15625,0.92578125,0.734375,0.59375,0.43359375,0.30859375,0.30078125,0.32421875
904,904,base,0,nan,nan,0.31640625,0.48046875,0.5234375,0.3671875,0.28515625,0.40234375,0.7109375,0.7890625,1.125,1.0,0.9921875,0.984375,0.703125,0.96875,0.93359375,1.28125,0.99609375,0.68359375,1.0234375,0.80078125,0.51953125,0.53125,0.37890625,0.23828125,0.28125,0.3046875
1651,1651,base,0,nan,nan,0.30078125,0.453125,0.48828125,0.31640625,0.2109375,0.3359375,0.80859375,0.79296875,1.0546875,0.984375,1.0390625,1.046875,0.8203125,1.0,0.99609375,1.2734375,1.1484375,0.7109375,1.25,1.015625,0.8203125,0.671875,0.49609375,0.375,0.37890625,0.35546875
2406,2406,base,0,nan,nan,0.296875,0.44140625,0.48046875,0.28515625,0.21484375,0.3359375,0.71875,0.7109375,1.0859375,1.015625,0.98828125,0.9921875,0.7265625,0.94140625,0.8984375,1.234375,1.0625,0.65625,1.1484375,0.94921875,0.625,0.5390625,0.375,0.265625,0.26171875,0.29296875
156,156,base,0,nan,nan,0.3125,0.49609375,0.53125,0.33984375,0.23046875,0.34765625,0.8046875,0.7265625,1.1015625,1.0078125,0.99609375,0.96875,0.78125,0.98828125,0.9921875,1.265625,1.0390625,0.73828125,1.15625,0.92578125,0.734375,0.59375,0.43359375,0.30859375,0.30078125,0.32421875
