sample_id,question_id,dataset_name,split_name,correct_or_not,hallucinated_or_not,generated_answer,ground_truth_answer,max_r,mean_r,max_entropy,mean_entropy,trigger_layer,trigger_step,pt_path
78,78,coco_POPE_random,coco_POPE_random,1,0,No!,no,1.734375,0.7528935185185185,11.9375,5.504454067452231,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/78.pt
827,827,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7735098379629629,11.9375,4.797870091590197,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/827.pt
2326,2326,coco_POPE_random,coco_POPE_random,1,0,No!,no,1.703125,0.7432002314814815,11.9375,5.528945631510177,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/2326.pt
1574,1574,coco_POPE_random,coco_POPE_random,1,0,No!,no,1.7265625,0.7493489583333334,11.9375,5.579755175327638,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/1574.pt
79,79,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.734375,0.7473958333333334,11.9375,4.894797786333772,28,2,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/79.pt
828,828,coco_POPE_random,coco_POPE_random,1,0,No!,no,1.71875,0.7761863425925926,11.9375,5.5042681369683315,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/828.pt
1575,1575,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.734375,0.7434172453703703,11.9375,4.901245377843601,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/1575.pt
2327,2327,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.703125,0.7365451388888888,11.9375,4.825893380261208,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/2327.pt
80,80,coco_POPE_random,coco_POPE_random,1,0,No!,no,1.734375,0.7530381944444444,11.9375,5.593664142084841,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/80.pt
1576,1576,coco_POPE_random,coco_POPE_random,1,0,No!,no,1.7265625,0.7494212962962963,11.9375,5.629811929420821,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/1576.pt
829,829,coco_POPE_random,coco_POPE_random,0,0,No!,yes,1.71875,0.7515914351851852,11.9375,5.59224518511649,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/829.pt
81,81,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.734375,0.7473958333333334,11.9375,4.854045006256534,28,2,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/81.pt
2328,2328,coco_POPE_random,coco_POPE_random,1,0,No!,no,1.703125,0.7432002314814815,11.9375,5.587814632446045,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/2328.pt
1577,1577,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.734375,0.7434172453703703,11.9375,4.854090632050492,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/1577.pt
830,830,coco_POPE_random,coco_POPE_random,1,0,No!,no,1.71875,0.7515914351851852,11.9375,5.515013332032462,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/830.pt
82,82,coco_POPE_random,coco_POPE_random,1,0,No!,no,1.734375,0.7530381944444444,11.9375,5.400470276402412,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/82.pt
2329,2329,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.703125,0.7431278935185185,11.9375,4.804097826575188,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/2329.pt
1578,1578,coco_POPE_random,coco_POPE_random,1,0,No!,no,1.7265625,0.7494212962962963,11.9375,5.558008581862066,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/1578.pt
83,83,coco_POPE_random,coco_POPE_random,0,0,No!,yes,1.734375,0.7530381944444444,11.9375,5.496777582549118,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/83.pt
831,831,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7465277777777778,11.9375,4.952703833770962,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/831.pt
2330,2330,coco_POPE_random,coco_POPE_random,1,0,No!,no,1.703125,0.7486979166666666,11.9375,5.585173687139261,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/2330.pt
1579,1579,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7571614583333334,11.9375,4.887729761216494,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/1579.pt
84,84,coco_POPE_random,coco_POPE_random,1,0,No!,no,1.7265625,0.7531828703703703,11.9375,5.565695452911658,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/84.pt
832,832,coco_POPE_random,coco_POPE_random,1,0,No!,no,1.71875,0.7515914351851852,11.9375,5.5312969503344185,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/832.pt
2331,2331,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.703125,0.7431278935185185,11.9375,4.98190237725434,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/2331.pt
1580,1580,coco_POPE_random,coco_POPE_random,1,0,No!,no,1.703125,0.7633101851851852,11.9375,5.460329974273787,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/1580.pt
85,85,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7592592592592593,11.9375,4.834208498801485,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/85.pt
833,833,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7459490740740741,11.9375,4.77631219510789,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/833.pt
86,86,coco_POPE_random,coco_POPE_random,1,0,No!,no,1.703125,0.7646122685185185,11.9375,5.509560508226184,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/86.pt
2332,2332,coco_POPE_random,coco_POPE_random,1,0,No!,no,1.703125,0.7486979166666666,11.9375,5.62456428100644,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/2332.pt
1581,1581,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7571614583333334,11.9375,4.783593218205587,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/1581.pt
834,834,coco_POPE_random,coco_POPE_random,1,0,No!,no,1.7109375,0.7521701388888888,11.9375,5.540117711817371,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/834.pt
87,87,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7592592592592593,11.9375,4.807747816932251,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/87.pt
2333,2333,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.703125,0.7431278935185185,11.9375,4.790525395645468,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/2333.pt
1582,1582,coco_POPE_random,coco_POPE_random,1,0,No!,no,1.703125,0.7633101851851852,11.9375,5.612007261296797,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/1582.pt
88,88,coco_POPE_random,coco_POPE_random,1,0,No!,no,1.71875,0.7646846064814815,11.9375,5.455443721047576,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/88.pt
835,835,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7734375,0.7400173611111112,11.9375,5.099814530810277,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/835.pt
2334,2334,coco_POPE_random,coco_POPE_random,1,0,No!,no,1.703125,0.7486979166666666,11.9375,5.526650202247483,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/2334.pt
1583,1583,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7571614583333334,11.9375,4.7196452786266905,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/1583.pt
89,89,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7593315972222222,11.9375,4.65232343412547,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/89.pt
2335,2335,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.75,0.7386429398148148,11.9375,4.930367048173704,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/2335.pt
1584,1584,coco_POPE_random,coco_POPE_random,1,0,No!,no,1.703125,0.7634548611111112,11.9375,5.43283205893282,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/1584.pt
90,90,coco_POPE_random,coco_POPE_random,1,0,No!,no,1.71875,0.7649739583333334,11.9375,5.521817247126145,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/90.pt
836,836,coco_POPE_random,coco_POPE_random,1,0,No!,no,1.765625,0.74609375,11.9375,5.666888407477833,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/836.pt
2336,2336,coco_POPE_random,coco_POPE_random,1,0,No!,no,1.75,0.7436342592592593,11.9375,5.595450778508856,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/2336.pt
1585,1585,coco_POPE_random,coco_POPE_random,0,0,No!,yes,1.703125,0.7531828703703703,11.9375,5.508464722948075,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/1585.pt
91,91,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.703125,0.7365451388888888,11.9375,4.72875710569899,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/91.pt
837,837,coco_POPE_random,coco_POPE_random,0,0,No!,yes,1.765625,0.74609375,11.9375,5.687794700603388,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/837.pt
2337,2337,coco_POPE_random,coco_POPE_random,0,0,No!,yes,1.75,0.7436342592592593,11.9375,5.5929823960965415,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/2337.pt
1586,1586,coco_POPE_random,coco_POPE_random,1,0,No!,no,1.703125,0.7531828703703703,11.9375,5.558480471690896,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/1586.pt
92,92,coco_POPE_random,coco_POPE_random,1,0,No!,no,1.6875,0.7429108796296297,11.9375,5.528465060084398,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/92.pt
838,838,coco_POPE_random,coco_POPE_random,1,0,No!,no,1.765625,0.7462384259259259,11.9375,5.788187329473533,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/838.pt
2338,2338,coco_POPE_random,coco_POPE_random,1,0,No!,no,1.75,0.7436342592592593,11.9375,5.644430120959802,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/2338.pt
1587,1587,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7466724537037037,11.9375,4.88223188024839,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/1587.pt
93,93,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.703125,0.7365451388888888,11.9375,5.021566561018556,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/93.pt
839,839,coco_POPE_random,coco_POPE_random,0,0,No!,yes,1.765625,0.74609375,11.9375,5.636424148453757,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/839.pt
2339,2339,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.75,0.7386429398148148,11.9375,4.856911939383665,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/2339.pt
1588,1588,coco_POPE_random,coco_POPE_random,1,0,No!,no,1.703125,0.7531828703703703,11.9375,5.532471843542539,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/1588.pt
94,94,coco_POPE_random,coco_POPE_random,1,0,No!,no,1.6875,0.7421875,11.9375,5.52438439575983,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/94.pt
2340,2340,coco_POPE_random,coco_POPE_random,1,0,No!,no,1.75,0.7436342592592593,11.9375,5.567175654339766,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/2340.pt
840,840,coco_POPE_random,coco_POPE_random,1,0,No!,no,1.765625,0.7462384259259259,11.9375,5.673150867306033,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/840.pt
1589,1589,coco_POPE_random,coco_POPE_random,0,0,No!,yes,1.703125,0.7531828703703703,11.9375,5.506693048767343,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/1589.pt
95,95,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.703125,0.7365451388888888,11.9375,4.796968824153235,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/95.pt
2341,2341,coco_POPE_random,coco_POPE_random,0,0,No!,yes,1.71875,0.7379195601851852,11.9375,5.414743516154353,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/2341.pt
841,841,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.6796875,0.7282262731481481,11.9375,4.804125946574874,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/841.pt
1590,1590,coco_POPE_random,coco_POPE_random,1,0,No!,no,1.703125,0.7531828703703703,11.9375,5.583297837871591,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/1590.pt
96,96,coco_POPE_random,coco_POPE_random,0,1,"Yes,",no,1.703125,0.7365451388888888,11.9375,4.7741021020056955,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/96.pt
2342,2342,coco_POPE_random,coco_POPE_random,1,0,No!,no,1.71875,0.7379195601851852,11.9375,5.467642054826201,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/2342.pt
842,842,coco_POPE_random,coco_POPE_random,1,0,No!,no,1.671875,0.7322048611111112,11.9375,5.552707431501278,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/842.pt
97,97,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.734375,0.7309027777777778,11.9375,4.9391457486534485,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/97.pt
1591,1591,coco_POPE_random,coco_POPE_random,0,0,No!,yes,1.71875,0.7440682870370371,11.9375,5.598301343806991,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/1591.pt
2343,2343,coco_POPE_random,coco_POPE_random,0,0,No!,yes,1.71875,0.7378472222222222,11.9375,5.511187897070441,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/2343.pt
843,843,coco_POPE_random,coco_POPE_random,0,0,No!,yes,1.6796875,0.7317708333333334,11.9375,5.564366264957714,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/843.pt
98,98,coco_POPE_random,coco_POPE_random,1,0,No!,no,1.7265625,0.7362557870370371,11.9375,5.4863558545073925,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/98.pt
1592,1592,coco_POPE_random,coco_POPE_random,1,0,No!,no,1.71875,0.7440682870370371,11.9375,5.5393831387399,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/1592.pt
2344,2344,coco_POPE_random,coco_POPE_random,1,0,No!,no,1.71875,0.7379195601851852,11.9375,5.4775701270663655,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/2344.pt
844,844,coco_POPE_random,coco_POPE_random,1,0,No!,no,1.671875,0.7322048611111112,11.9375,5.502447721849954,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/844.pt
1593,1593,coco_POPE_random,coco_POPE_random,0,0,No!,yes,1.71875,0.7440682870370371,11.9375,5.569556967182695,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/1593.pt
99,99,coco_POPE_random,coco_POPE_random,0,0,No!,yes,1.7265625,0.7362557870370371,11.9375,5.544792703178246,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/99.pt
2345,2345,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7315538194444444,11.9375,4.7296027834705345,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/2345.pt
845,845,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.6796875,0.7282262731481481,11.9375,4.863301538955379,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/845.pt
100,100,coco_POPE_random,coco_POPE_random,1,0,No!,no,1.7265625,0.7358217592592593,11.9375,5.564533464227915,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/100.pt
1594,1594,coco_POPE_random,coco_POPE_random,1,0,No!,no,1.71875,0.7440682870370371,11.9375,5.515414737066466,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/1594.pt
2346,2346,coco_POPE_random,coco_POPE_random,1,0,No!,no,1.71875,0.7379195601851852,11.9375,5.557980152741697,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/2346.pt
846,846,coco_POPE_random,coco_POPE_random,1,0,No!,no,1.671875,0.7322048611111112,11.9375,5.585467723437307,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/846.pt
101,101,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.734375,0.7309027777777778,11.9375,4.852354744935618,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/101.pt
1595,1595,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7395109953703703,11.9375,5.000758858747366,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/1595.pt
2347,2347,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7322771990740741,11.9375,4.874868484616886,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/2347.pt
847,847,coco_POPE_random,coco_POPE_random,0,0,No!,yes,1.71875,0.7269965277777778,11.9375,5.588353074089261,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/847.pt
102,102,coco_POPE_random,coco_POPE_random,1,0,No!,no,1.7265625,0.7358217592592593,11.9375,5.549107023180834,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/102.pt
1596,1596,coco_POPE_random,coco_POPE_random,1,0,No!,no,1.71875,0.7440682870370371,11.9375,5.51333575562772,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/1596.pt
2348,2348,coco_POPE_random,coco_POPE_random,1,0,No!,no,1.71875,0.7358217592592593,11.9375,5.503714365963362,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/2348.pt
103,103,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7265625,0.7707609953703703,11.9375,4.83161026165331,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/103.pt
848,848,coco_POPE_random,coco_POPE_random,1,0,No!,no,1.71875,0.7269965277777778,11.9375,5.610733000966445,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/848.pt
1597,1597,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7272858796296297,11.9375,4.790017434901766,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/1597.pt
2349,2349,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7322771990740741,11.9375,4.86865284114861,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/2349.pt
104,104,coco_POPE_random,coco_POPE_random,1,0,No!,no,1.71875,0.7748842592592593,11.9375,5.691015335630443,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/104.pt
2350,2350,coco_POPE_random,coco_POPE_random,1,0,No!,no,1.71875,0.7361111111111112,11.9375,5.4450405213344535,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/2350.pt
849,849,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7238136574074074,11.9375,4.961154057763498,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/849.pt
1598,1598,coco_POPE_random,coco_POPE_random,1,0,No!,no,1.71875,0.7323495370370371,11.9375,5.54640370849079,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/1598.pt
105,105,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7265625,0.7707609953703703,11.9375,5.0366130628149515,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/105.pt
2351,2351,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7320601851851852,11.9375,4.739725236950297,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/2351.pt
850,850,coco_POPE_random,coco_POPE_random,1,0,No!,no,1.71875,0.7271412037037037,11.9375,5.468785449206044,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/850.pt
2352,2352,coco_POPE_random,coco_POPE_random,1,0,No!,no,1.71875,0.7356770833333334,11.9375,5.473708452602911,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/2352.pt
1599,1599,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7272858796296297,11.9375,4.952156118661221,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/1599.pt
106,106,coco_POPE_random,coco_POPE_random,1,0,No!,no,1.71875,0.7748842592592593,11.9375,5.601456679384494,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/106.pt
851,851,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7238136574074074,11.9375,4.704635217886948,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/851.pt
2353,2353,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7434895833333334,11.9375,4.978572894897465,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/2353.pt
107,107,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7265625,0.7707609953703703,11.9375,4.805084202830743,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/107.pt
1600,1600,coco_POPE_random,coco_POPE_random,1,0,No!,no,1.71875,0.7323495370370371,11.9375,5.475418164977876,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/1600.pt
852,852,coco_POPE_random,coco_POPE_random,1,0,No!,no,1.71875,0.7269965277777778,11.9375,5.553779493142994,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/852.pt
2354,2354,coco_POPE_random,coco_POPE_random,1,0,No!,no,1.71875,0.7486979166666666,11.9375,5.590352875055503,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/2354.pt
108,108,coco_POPE_random,coco_POPE_random,1,0,No!,no,1.71875,0.7748842592592593,11.9375,5.63429703423929,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/108.pt
1601,1601,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7272858796296297,11.9375,4.843344503650113,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/1601.pt
853,853,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7578125,0.7378472222222222,11.9375,4.921776912043776,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/853.pt
2355,2355,coco_POPE_random,coco_POPE_random,0,1,It!,yes,1.71875,0.7486979166666666,11.9375,6.530005135412874,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/2355.pt
109,109,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.703125,0.7398726851851852,11.9375,4.921842107926664,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/109.pt
1602,1602,coco_POPE_random,coco_POPE_random,1,0,No!,no,1.71875,0.7323495370370371,11.9375,5.553819732060831,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/memvr/analysis/coco_POPE_random/1602.pt
